Outlet_ID,Distributor_ID,Outlet_Type,Cooler_Count,Trade_Spend_LKR,Discount_LKR,Merchandising_LKR,Promotional_LKR,w_discount,w_merchandising,w_promotional
OUT_06714,DIST_W_03,Grocery,0,141.03,28.21,77.56,35.26,0.2,0.55,0.25
OUT_06715,DIST_W_02,Eatery,2,332.74,133.1,133.09,66.55,0.4,0.4,0.2
OUT_06716,DIST_W_03,Eatery,0,1489.53,297.91,819.24,372.38,0.2,0.55,0.25
OUT_06717,DIST_W_03,Bakery,1,193.64,77.46,77.45,38.73,0.4,0.4,0.2
OUT_06718,DIST_W_01,Eatery,5,1658.72,663.49,663.49,331.74,0.4,0.4,0.2
OUT_06719,DIST_W_02,Bakery,0,76.98,15.4,42.34,19.24,0.2,0.55,0.25
OUT_06720,DIST_W_03,Bakery,2,1877.89,751.16,751.15,375.58,0.4,0.4,0.2
OUT_06721,DIST_W_01,Kiosk,2,167.92,67.17,67.17,33.58,0.4,0.4,0.2
OUT_06722,DIST_W_03,SMMT,0,72.61,14.52,39.94,18.15,0.2,0.55,0.25
OUT_06723,DIST_W_03,Grocery,1,73.21,29.28,29.29,14.64,0.4,0.4,0.2
OUT_06724,DIST_W_02,Grocery,2,1602.91,641.16,641.17,320.58,0.4,0.4,0.2
OUT_06725,DIST_W_01,Eatery,2,1576.25,630.5,630.5,315.25,0.4,0.4,0.2
OUT_06726,DIST_W_01,SMMT,2,193.68,77.47,77.47,38.74,0.4,0.4,0.2
OUT_06727,DIST_W_01,Pharmacy,2,185.11,74.04,74.05,37.02,0.4,0.4,0.2
OUT_06728,DIST_W_02,SMMT,1,72.86,29.14,29.15,14.57,0.4,0.4,0.2
OUT_06729,DIST_W_01,Pharmacy,0,159.32,31.86,87.63,39.83,0.2,0.55,0.25
OUT_06730,DIST_W_01,Grocery,0,897.53,179.51,493.64,224.38,0.2,0.55,0.25
OUT_06731,DIST_W_03,Pharmacy,1,74.83,29.93,29.93,14.97,0.4,0.4,0.2
OUT_06732,DIST_W_01,SMMT,0,118.31,23.66,65.07,29.58,0.2,0.55,0.25
OUT_06733,DIST_W_02,Eatery,2,3780.89,1512.36,1512.35,756.18,0.4,0.4,0.2
OUT_06734,DIST_W_03,Grocery,1,360.13,144.05,144.05,72.03,0.4,0.4,0.2
OUT_06735,DIST_W_03,Kiosk,1,196.29,78.52,78.51,39.26,0.4,0.4,0.2
OUT_06736,DIST_W_01,Bakery,2,1686.68,674.67,674.67,337.34,0.4,0.4,0.2
OUT_06737,DIST_W_01,Eatery,0,155.39,31.08,85.46,38.85,0.2,0.55,0.25
OUT_06738,DIST_W_03,Hotel,0,180.71,36.14,99.39,45.18,0.2,0.55,0.25
OUT_06739,DIST_W_01,Grocery,2,158.46,63.38,63.39,31.69,0.4,0.4,0.2
OUT_06740,DIST_W_03,Grocery,0,75.8,15.16,41.69,18.95,0.2,0.55,0.25
OUT_06741,DIST_W_03,Eatery,1,229.71,91.88,91.89,45.94,0.4,0.4,0.2
OUT_06742,DIST_W_02,SMMT,0,129.28,25.86,71.1,32.32,0.2,0.55,0.25
OUT_06743,DIST_W_01,SMMT,0,84.1,16.82,46.26,21.02,0.2,0.55,0.25
OUT_06744,DIST_W_03,Hotel,4,1429.76,571.9,571.91,285.95,0.4,0.4,0.2
OUT_06745,DIST_W_03,Bakery,2,119.2,47.68,47.68,23.84,0.4,0.4,0.2
OUT_06746,DIST_W_03,Grocery,2,179.58,71.83,71.83,35.92,0.4,0.4,0.2
OUT_06747,DIST_W_02,Pharmacy,4,662.55,132.51,198.76,331.28,0.2,0.3,0.5
OUT_06748,DIST_W_03,Eatery,0,120.66,24.13,66.37,30.16,0.2,0.55,0.25
OUT_06749,DIST_W_01,Grocery,2,168.25,67.3,67.3,33.65,0.4,0.4,0.2
OUT_06750,DIST_W_03,Eatery,1,81.03,32.41,32.41,16.21,0.4,0.4,0.2
OUT_06751,DIST_W_03,Bakery,1,278.95,111.58,111.58,55.79,0.4,0.4,0.2
OUT_06752,DIST_W_03,Kiosk,1,527.32,210.93,210.93,105.46,0.4,0.4,0.2
OUT_06753,DIST_W_02,Kiosk,2,154.79,61.92,61.91,30.96,0.4,0.4,0.2
OUT_06754,DIST_W_01,Eatery,0,125.39,25.08,68.96,31.35,0.2,0.55,0.25
OUT_06755,DIST_W_02,Eatery,0,88.48,17.7,48.66,22.12,0.2,0.55,0.25
OUT_06756,DIST_W_03,Grocery,1,46.88,18.75,18.75,9.38,0.4,0.4,0.2
OUT_06757,DIST_W_03,Eatery,0,1377.67,275.53,757.72,344.42,0.2,0.55,0.25
OUT_06758,DIST_W_03,Grocery,2,153.75,30.75,46.12,76.88,0.2,0.3,0.5
OUT_06759,DIST_W_03,Pharmacy,1,92.17,36.87,36.87,18.43,0.4,0.4,0.2
OUT_06760,DIST_W_02,SMMT,2,1208.16,483.26,483.27,241.63,0.4,0.4,0.2
OUT_06761,DIST_W_01,SMMT,1,80.62,32.25,32.25,16.12,0.4,0.4,0.2
OUT_06762,DIST_W_02,Bakery,1,65.36,26.14,26.15,13.07,0.4,0.4,0.2
OUT_06763,DIST_W_01,SMMT,5,642.83,257.13,257.13,128.57,0.4,0.4,0.2
OUT_06764,DIST_W_03,Kiosk,3,1787.3,714.92,714.92,357.46,0.4,0.4,0.2
OUT_06765,DIST_W_01,Pharmacy,2,175.33,70.13,70.13,35.07,0.4,0.4,0.2
OUT_06766,DIST_W_02,Hotel,1,235.2,94.08,94.08,47.04,0.4,0.4,0.2
OUT_06767,DIST_W_01,Eatery,2,189.53,75.81,75.81,37.91,0.4,0.4,0.2
OUT_06768,DIST_W_03,Pharmacy,0,99.34,19.87,54.63,24.84,0.2,0.55,0.25
OUT_06769,DIST_W_03,Kiosk,0,857.8,171.56,471.79,214.45,0.2,0.55,0.25
OUT_06770,DIST_W_02,Kiosk,0,868.03,173.61,477.41,217.01,0.2,0.55,0.25
OUT_06771,DIST_W_03,Eatery,0,1365.94,273.19,751.27,341.48,0.2,0.55,0.25
OUT_06772,DIST_W_01,Grocery,1,630.39,252.16,252.15,126.08,0.4,0.4,0.2
OUT_06773,DIST_W_02,Kiosk,1,186.45,74.58,74.58,37.29,0.4,0.4,0.2
OUT_06774,DIST_W_03,Grocery,1,224.37,89.75,89.75,44.87,0.4,0.4,0.2
OUT_06775,DIST_W_01,Bakery,2,224.38,89.75,89.75,44.88,0.4,0.4,0.2
OUT_06776,DIST_W_01,Hotel,0,139.44,27.89,76.69,34.86,0.2,0.55,0.25
OUT_06777,DIST_W_01,Hotel,4,854.02,341.61,341.61,170.8,0.4,0.4,0.2
OUT_06778,DIST_W_01,Eatery,1,75.1,30.04,30.04,15.02,0.4,0.4,0.2
OUT_06779,DIST_W_01,Pharmacy,1,83.98,33.59,33.59,16.8,0.4,0.4,0.2
OUT_06780,DIST_W_03,Kiosk,0,108.48,21.7,59.66,27.12,0.2,0.55,0.25
OUT_06781,DIST_W_03,Eatery,0,1361.7,272.34,748.94,340.42,0.2,0.55,0.25
OUT_06782,DIST_W_01,Hotel,0,177.01,35.4,97.36,44.25,0.2,0.55,0.25
OUT_06783,DIST_W_01,Pharmacy,1,88.92,17.78,26.68,44.46,0.2,0.3,0.5
OUT_06784,DIST_W_02,Bakery,1,236.88,94.75,94.75,47.38,0.4,0.4,0.2
OUT_06785,DIST_W_03,Hotel,1,311.37,124.55,124.55,62.27,0.4,0.4,0.2
OUT_06786,DIST_W_03,Grocery,1,584.69,233.88,233.87,116.94,0.4,0.4,0.2
OUT_06787,DIST_W_03,Pharmacy,0,110.85,22.17,60.97,27.71,0.2,0.55,0.25
OUT_06788,DIST_W_03,Pharmacy,0,107.98,21.6,59.38,27.0,0.2,0.55,0.25
OUT_06789,DIST_W_01,Pharmacy,0,128.17,25.63,70.5,32.04,0.2,0.55,0.25
OUT_06790,DIST_W_02,Eatery,1,218.09,87.24,87.23,43.62,0.4,0.4,0.2
OUT_06791,DIST_W_02,Eatery,0,1175.03,235.01,646.26,293.76,0.2,0.55,0.25
OUT_06792,DIST_W_03,Pharmacy,1,269.54,107.82,107.81,53.91,0.4,0.4,0.2
OUT_06793,DIST_W_03,Pharmacy,2,262.68,105.07,105.07,52.54,0.4,0.4,0.2
OUT_06794,DIST_W_03,SMMT,0,103.45,20.69,56.9,25.86,0.2,0.55,0.25
OUT_06795,DIST_W_03,Kiosk,1,268.67,107.47,107.47,53.73,0.4,0.4,0.2
OUT_06796,DIST_W_02,Bakery,0,155.41,31.08,85.48,38.85,0.2,0.55,0.25
OUT_06797,DIST_W_01,Kiosk,2,1880.06,752.02,752.03,376.01,0.4,0.4,0.2
OUT_06798,DIST_W_02,Hotel,3,1060.63,424.25,424.25,212.13,0.4,0.4,0.2
OUT_06799,DIST_W_01,SMMT,0,125.24,25.05,68.88,31.31,0.2,0.55,0.25
OUT_06800,DIST_W_03,Eatery,1,260.96,104.38,104.39,52.19,0.4,0.4,0.2
OUT_06801,DIST_W_03,Pharmacy,0,156.45,31.29,86.05,39.11,0.2,0.55,0.25
OUT_06802,DIST_W_02,Eatery,1,232.89,93.16,93.15,46.58,0.4,0.4,0.2
OUT_06803,DIST_W_03,Bakery,2,161.06,64.42,64.43,32.21,0.4,0.4,0.2
OUT_06804,DIST_W_03,Bakery,2,351.72,140.69,140.69,70.34,0.4,0.4,0.2
OUT_06805,DIST_W_03,Bakery,0,912.75,182.55,502.01,228.19,0.2,0.55,0.25
OUT_06806,DIST_W_03,Grocery,0,127.66,25.53,70.21,31.92,0.2,0.55,0.25
OUT_06807,DIST_W_03,Hotel,0,117.88,23.58,64.83,29.47,0.2,0.55,0.25
OUT_06808,DIST_W_02,Eatery,2,131.57,52.63,52.63,26.31,0.4,0.4,0.2
OUT_06809,DIST_W_02,Pharmacy,0,137.89,27.58,75.84,34.47,0.2,0.55,0.25
OUT_06810,DIST_W_01,Pharmacy,3,4318.47,1727.39,1727.39,863.69,0.4,0.4,0.2
OUT_06811,DIST_W_01,SMMT,0,116.09,23.22,63.85,29.02,0.2,0.55,0.25
OUT_06812,DIST_W_03,Grocery,0,739.46,147.89,406.71,184.86,0.2,0.55,0.25
OUT_06813,DIST_W_02,Grocery,0,125.95,25.19,69.27,31.49,0.2,0.55,0.25
OUT_06814,DIST_W_03,Pharmacy,0,119.84,23.97,65.91,29.96,0.2,0.55,0.25
OUT_06815,DIST_W_01,Pharmacy,2,1621.26,648.5,648.51,324.25,0.4,0.4,0.2
OUT_06816,DIST_W_02,Pharmacy,2,192.8,77.12,77.12,38.56,0.4,0.4,0.2
OUT_06817,DIST_W_02,Pharmacy,2,1395.7,558.28,558.28,279.14,0.4,0.4,0.2
OUT_06818,DIST_W_03,Grocery,2,4684.48,1873.79,1873.79,936.9,0.4,0.4,0.2
OUT_06819,DIST_W_01,Grocery,1,182.42,72.97,72.97,36.48,0.4,0.4,0.2
OUT_06820,DIST_W_02,SMMT,1,54.81,21.92,21.93,10.96,0.4,0.4,0.2
OUT_06821,DIST_W_01,Kiosk,1,255.72,102.29,102.29,51.14,0.4,0.4,0.2
OUT_06822,DIST_W_02,Hotel,1,60.26,24.1,24.11,12.05,0.4,0.4,0.2
OUT_06823,DIST_W_01,Pharmacy,1,315.86,126.34,126.35,63.17,0.4,0.4,0.2
OUT_06824,DIST_W_03,Eatery,0,84.84,16.97,46.66,21.21,0.2,0.55,0.25
OUT_06825,DIST_W_01,Bakery,2,144.41,57.76,57.77,28.88,0.4,0.4,0.2
OUT_06826,DIST_W_03,Hotel,5,644.98,257.99,257.99,129.0,0.4,0.4,0.2
OUT_06827,DIST_W_03,Kiosk,0,773.32,154.66,425.33,193.33,0.2,0.55,0.25
OUT_06828,DIST_W_02,Hotel,0,150.98,30.2,83.04,37.74,0.2,0.55,0.25
OUT_06829,DIST_W_03,Grocery,0,104.5,20.9,57.48,26.12,0.2,0.55,0.25
OUT_06830,DIST_W_02,Grocery,2,1275.25,510.1,510.1,255.05,0.4,0.4,0.2
OUT_06831,DIST_W_03,Bakery,1,210.04,84.02,84.01,42.01,0.4,0.4,0.2
OUT_06832,DIST_W_01,Bakery,1,236.17,47.23,70.86,118.08,0.2,0.3,0.5
OUT_06833,DIST_W_03,Eatery,2,154.22,61.69,61.69,30.84,0.4,0.4,0.2
OUT_06834,DIST_W_01,Grocery,1,352.61,141.04,141.05,70.52,0.4,0.4,0.2
OUT_06835,DIST_W_03,Grocery,0,96.27,19.25,52.95,24.07,0.2,0.55,0.25
OUT_06836,DIST_W_02,Bakery,2,400.03,160.01,160.01,80.01,0.4,0.4,0.2
OUT_06837,DIST_W_01,Bakery,1,270.41,108.16,108.17,54.08,0.4,0.4,0.2
OUT_06838,DIST_W_03,Pharmacy,0,102.37,20.47,56.31,25.59,0.2,0.55,0.25
OUT_06839,DIST_W_01,Bakery,3,721.26,288.5,288.51,144.25,0.4,0.4,0.2
OUT_06840,DIST_W_02,Kiosk,1,184.09,73.64,73.63,36.82,0.4,0.4,0.2
OUT_06841,DIST_W_03,Kiosk,1,296.12,118.45,118.45,59.22,0.4,0.4,0.2
OUT_06842,DIST_W_03,Grocery,1,83.52,16.7,25.06,41.76,0.2,0.3,0.5
OUT_06843,DIST_W_03,Bakery,4,1076.28,430.51,430.51,215.26,0.4,0.4,0.2
OUT_06844,DIST_W_02,Eatery,0,91.1,18.22,50.1,22.78,0.2,0.55,0.25
OUT_06845,DIST_W_01,Kiosk,1,296.11,118.44,118.45,59.22,0.4,0.4,0.2
OUT_06846,DIST_W_03,SMMT,1,47.24,18.9,18.89,9.45,0.4,0.4,0.2
OUT_06847,DIST_W_03,Kiosk,0,774.69,154.94,426.08,193.67,0.2,0.55,0.25
OUT_06848,DIST_W_01,Eatery,1,826.59,330.64,330.63,165.32,0.4,0.4,0.2
OUT_06849,DIST_W_02,Eatery,2,151.99,60.8,60.79,30.4,0.4,0.4,0.2
OUT_06850,DIST_W_03,Grocery,0,165.43,33.09,90.98,41.36,0.2,0.55,0.25
OUT_06851,DIST_W_02,Eatery,1,259.31,51.86,77.79,129.66,0.2,0.3,0.5
OUT_06852,DIST_W_01,Bakery,0,119.86,23.97,65.93,29.96,0.2,0.55,0.25
OUT_06853,DIST_W_03,Kiosk,0,293.24,58.65,161.28,73.31,0.2,0.55,0.25
OUT_06854,DIST_W_03,SMMT,0,133.72,26.74,73.55,33.43,0.2,0.55,0.25
OUT_06855,DIST_W_02,Grocery,2,186.47,74.59,74.59,37.29,0.4,0.4,0.2
OUT_06856,DIST_W_02,Kiosk,2,222.44,88.98,88.97,44.49,0.4,0.4,0.2
OUT_06857,DIST_W_03,Bakery,1,55.57,22.23,22.23,11.11,0.4,0.4,0.2
OUT_06858,DIST_W_03,Bakery,0,111.76,22.35,61.47,27.94,0.2,0.55,0.25
OUT_06859,DIST_W_01,Bakery,0,180.87,36.17,99.48,45.22,0.2,0.55,0.25
OUT_06860,DIST_W_02,Eatery,5,1256.28,502.51,502.51,251.26,0.4,0.4,0.2
OUT_06861,DIST_W_03,Bakery,0,1007.02,201.4,553.86,251.76,0.2,0.55,0.25
OUT_06862,DIST_W_02,Bakery,4,3324.46,1329.78,1329.79,664.89,0.4,0.4,0.2
OUT_06863,DIST_W_01,Eatery,2,1473.34,589.34,589.33,294.67,0.4,0.4,0.2
OUT_06864,DIST_W_03,Grocery,0,112.78,22.56,62.02,28.2,0.2,0.55,0.25
OUT_06865,DIST_W_02,Pharmacy,1,263.53,105.41,105.41,52.71,0.4,0.4,0.2
OUT_06866,DIST_W_02,Kiosk,1,254.72,101.89,101.89,50.94,0.4,0.4,0.2
OUT_06867,DIST_W_03,Pharmacy,2,1414.55,565.82,565.82,282.91,0.4,0.4,0.2
OUT_06868,DIST_W_02,Eatery,0,94.34,18.87,51.89,23.58,0.2,0.55,0.25
OUT_06869,DIST_W_01,Eatery,0,75.35,15.07,41.44,18.84,0.2,0.55,0.25
OUT_06870,DIST_W_02,SMMT,0,106.54,21.31,58.59,26.64,0.2,0.55,0.25
OUT_06871,DIST_W_02,Grocery,0,172.28,34.46,94.75,43.07,0.2,0.55,0.25
OUT_06872,DIST_W_01,SMMT,0,154.21,30.84,84.82,38.55,0.2,0.55,0.25
OUT_06873,DIST_W_03,Eatery,1,79.5,31.8,31.8,15.9,0.4,0.4,0.2
OUT_06874,DIST_W_01,Grocery,0,86.0,17.2,47.3,21.5,0.2,0.55,0.25
OUT_06875,DIST_W_02,Bakery,0,96.76,19.35,53.22,24.19,0.2,0.55,0.25
OUT_06876,DIST_W_02,Kiosk,0,128.08,25.62,70.44,32.02,0.2,0.55,0.25
OUT_06877,DIST_W_03,Bakery,1,515.95,206.38,206.38,103.19,0.4,0.4,0.2
OUT_06878,DIST_W_03,Grocery,0,95.92,19.18,52.76,23.98,0.2,0.55,0.25
OUT_06879,DIST_W_01,Bakery,2,1313.88,525.55,525.55,262.78,0.4,0.4,0.2
OUT_06880,DIST_W_03,Hotel,5,773.37,309.35,309.35,154.67,0.4,0.4,0.2
OUT_06881,DIST_W_02,Kiosk,4,841.86,336.74,336.75,168.37,0.4,0.4,0.2
OUT_06882,DIST_W_03,Grocery,5,860.65,344.26,344.26,172.13,0.4,0.4,0.2
OUT_06883,DIST_W_02,Pharmacy,0,99.41,19.88,54.68,24.85,0.2,0.55,0.25
OUT_06884,DIST_W_02,SMMT,2,149.02,59.61,59.61,29.8,0.4,0.4,0.2
OUT_06885,DIST_W_02,Hotel,0,123.35,24.67,67.84,30.84,0.2,0.55,0.25
OUT_06886,DIST_W_01,Grocery,2,198.27,79.31,79.31,39.65,0.4,0.4,0.2
OUT_06887,DIST_W_01,Kiosk,1,166.73,66.69,66.69,33.35,0.4,0.4,0.2
OUT_06888,DIST_W_03,Pharmacy,4,878.61,351.44,351.45,175.72,0.4,0.4,0.2
OUT_06889,DIST_W_02,Grocery,0,855.81,171.16,470.7,213.95,0.2,0.55,0.25
OUT_06890,DIST_W_01,Eatery,0,158.71,31.74,87.29,39.68,0.2,0.55,0.25
OUT_06891,DIST_W_03,Eatery,1,204.99,82.0,81.99,41.0,0.4,0.4,0.2
OUT_06892,DIST_W_02,Pharmacy,0,136.01,27.2,74.81,34.0,0.2,0.55,0.25
OUT_06893,DIST_W_03,Hotel,1,336.99,67.4,101.09,168.5,0.2,0.3,0.5
OUT_06894,DIST_W_03,SMMT,2,132.92,53.17,53.17,26.58,0.4,0.4,0.2
OUT_06895,DIST_W_02,Pharmacy,0,143.1,28.62,78.7,35.78,0.2,0.55,0.25
OUT_06896,DIST_W_01,Grocery,0,157.33,31.47,86.53,39.33,0.2,0.55,0.25
OUT_06897,DIST_W_03,Eatery,2,142.46,56.98,56.99,28.49,0.4,0.4,0.2
OUT_06898,DIST_W_02,Grocery,0,107.43,21.49,59.08,26.86,0.2,0.55,0.25
OUT_06899,DIST_W_01,Hotel,1,58.87,23.55,23.55,11.77,0.4,0.4,0.2
OUT_06900,DIST_W_01,SMMT,1,62.32,24.93,24.93,12.46,0.4,0.4,0.2
OUT_06901,DIST_W_03,SMMT,1,188.64,75.46,75.45,37.73,0.4,0.4,0.2
OUT_06902,DIST_W_03,Pharmacy,0,136.47,27.29,75.06,34.12,0.2,0.55,0.25
OUT_06903,DIST_W_03,Bakery,1,99.19,39.68,39.67,19.84,0.4,0.4,0.2
OUT_06904,DIST_W_02,Eatery,2,124.15,49.66,49.66,24.83,0.4,0.4,0.2
OUT_06905,DIST_W_02,Hotel,1,226.39,90.56,90.55,45.28,0.4,0.4,0.2
OUT_06906,DIST_W_01,Eatery,3,906.64,362.66,362.65,181.33,0.4,0.4,0.2
OUT_06907,DIST_W_01,Bakery,0,82.81,16.56,45.55,20.7,0.2,0.55,0.25
OUT_06908,DIST_W_03,Grocery,0,95.56,19.11,52.56,23.89,0.2,0.55,0.25
OUT_06909,DIST_W_02,Pharmacy,1,66.79,13.36,20.03,33.4,0.2,0.3,0.5
OUT_06910,DIST_W_03,Kiosk,1,408.55,163.42,163.42,81.71,0.4,0.4,0.2
OUT_06911,DIST_W_03,Eatery,0,1273.04,254.61,700.17,318.26,0.2,0.55,0.25
OUT_06912,DIST_W_01,Eatery,0,1288.97,257.79,708.94,322.24,0.2,0.55,0.25
OUT_06913,DIST_W_02,Eatery,0,85.04,17.01,46.77,21.26,0.2,0.55,0.25
OUT_06914,DIST_W_03,Hotel,1,252.95,75.88,113.83,63.24,0.3,0.45,0.25
OUT_06915,DIST_W_01,Eatery,5,699.68,279.87,279.87,139.94,0.4,0.4,0.2
OUT_06916,DIST_W_02,Eatery,0,145.41,29.08,79.98,36.35,0.2,0.55,0.25
OUT_06917,DIST_W_02,Pharmacy,1,84.39,16.88,25.31,42.2,0.2,0.3,0.5
OUT_06918,DIST_W_02,Bakery,0,133.37,26.67,73.36,33.34,0.2,0.55,0.25
OUT_06919,DIST_W_01,Eatery,0,96.22,19.24,52.92,24.06,0.2,0.55,0.25
OUT_06920,DIST_W_02,Pharmacy,1,126.56,25.31,37.97,63.28,0.2,0.3,0.5
OUT_06921,DIST_W_02,SMMT,0,103.12,20.62,56.72,25.78,0.2,0.55,0.25
OUT_06922,DIST_W_02,SMMT,3,1192.33,476.93,476.93,238.47,0.4,0.4,0.2
OUT_06923,DIST_W_03,Eatery,1,53.97,21.59,21.59,10.79,0.4,0.4,0.2
OUT_06924,DIST_W_02,SMMT,1,50.04,20.02,20.01,10.01,0.4,0.4,0.2
OUT_06925,DIST_W_03,Hotel,1,58.22,11.64,17.47,29.11,0.2,0.3,0.5
OUT_06926,DIST_W_03,SMMT,0,140.11,28.02,77.06,35.03,0.2,0.55,0.25
OUT_06927,DIST_W_03,Kiosk,0,764.88,152.98,420.68,191.22,0.2,0.55,0.25
OUT_06928,DIST_W_01,Grocery,1,442.68,177.07,177.07,88.54,0.4,0.4,0.2
OUT_06929,DIST_W_01,Grocery,0,791.41,158.28,435.28,197.85,0.2,0.55,0.25
OUT_06930,DIST_W_01,Eatery,2,199.2,79.68,79.68,39.84,0.4,0.4,0.2
OUT_06931,DIST_W_03,SMMT,0,104.44,20.89,57.44,26.11,0.2,0.55,0.25
OUT_06932,DIST_W_03,Grocery,1,276.36,110.54,110.55,55.27,0.4,0.4,0.2
OUT_06933,DIST_W_01,Hotel,1,285.92,114.37,114.37,57.18,0.4,0.4,0.2
OUT_06934,DIST_W_02,SMMT,0,88.38,17.68,48.6,22.1,0.2,0.55,0.25
OUT_06935,DIST_W_03,Eatery,0,1313.52,262.7,722.44,328.38,0.2,0.55,0.25
OUT_06936,DIST_W_02,Eatery,1,278.55,111.42,111.42,55.71,0.4,0.4,0.2
OUT_06937,DIST_W_02,Eatery,0,111.31,22.26,61.22,27.83,0.2,0.55,0.25
OUT_06938,DIST_W_03,Kiosk,2,1263.97,505.59,505.59,252.79,0.4,0.4,0.2
OUT_06939,DIST_W_03,Hotel,2,202.07,40.41,60.62,101.04,0.2,0.3,0.5
OUT_06940,DIST_W_02,Bakery,4,3542.81,1417.12,1417.13,708.56,0.4,0.4,0.2
OUT_06941,DIST_W_01,Bakery,2,158.41,63.36,63.37,31.68,0.4,0.4,0.2
OUT_06942,DIST_W_03,Pharmacy,1,295.14,118.06,118.05,59.03,0.4,0.4,0.2
OUT_06943,DIST_W_03,Bakery,1,269.53,107.81,107.81,53.91,0.4,0.4,0.2
OUT_06944,DIST_W_03,Kiosk,0,240.47,48.09,132.26,60.12,0.2,0.55,0.25
OUT_06945,DIST_W_03,SMMT,1,66.0,26.4,26.4,13.2,0.4,0.4,0.2
OUT_06946,DIST_W_02,Eatery,0,1309.51,261.9,720.23,327.38,0.2,0.55,0.25
OUT_06947,DIST_W_01,Bakery,2,131.01,52.4,52.41,26.2,0.4,0.4,0.2
OUT_06948,DIST_W_03,SMMT,3,1191.09,476.44,476.43,238.22,0.4,0.4,0.2
OUT_06949,DIST_W_02,Pharmacy,2,303.5,60.7,91.05,151.75,0.2,0.3,0.5
OUT_06950,DIST_W_01,Eatery,1,72.5,29.0,29.0,14.5,0.4,0.4,0.2
OUT_06951,DIST_W_03,Pharmacy,1,69.06,27.62,27.63,13.81,0.4,0.4,0.2
OUT_06952,DIST_W_03,Pharmacy,4,949.88,379.95,379.95,189.98,0.4,0.4,0.2
OUT_06953,DIST_W_03,Pharmacy,1,89.09,35.64,35.63,17.82,0.4,0.4,0.2
OUT_06954,DIST_W_03,Hotel,1,103.28,20.66,30.98,51.64,0.2,0.3,0.5
OUT_06955,DIST_W_01,Hotel,0,150.83,30.17,82.95,37.71,0.2,0.55,0.25
OUT_06956,DIST_W_03,Bakery,2,111.48,44.59,44.59,22.3,0.4,0.4,0.2
OUT_06957,DIST_W_01,Pharmacy,0,121.26,24.25,66.69,30.32,0.2,0.55,0.25
OUT_06958,DIST_W_01,Grocery,0,126.38,25.28,69.5,31.6,0.2,0.55,0.25
OUT_06959,DIST_W_03,Eatery,0,106.42,21.28,58.54,26.6,0.2,0.55,0.25
OUT_06960,DIST_W_01,Kiosk,0,772.33,154.47,424.78,193.08,0.2,0.55,0.25
OUT_06961,DIST_W_03,Kiosk,1,117.23,46.89,46.89,23.45,0.4,0.4,0.2
OUT_06962,DIST_W_01,SMMT,0,120.01,24.0,66.01,30.0,0.2,0.55,0.25
OUT_06963,DIST_W_02,Grocery,1,193.6,77.44,77.44,38.72,0.4,0.4,0.2
OUT_06964,DIST_W_03,Kiosk,0,839.79,167.96,461.88,209.95,0.2,0.55,0.25
OUT_06965,DIST_W_01,Bakery,0,197.06,39.41,108.39,49.26,0.2,0.55,0.25
OUT_06966,DIST_W_01,Eatery,1,829.6,331.84,331.84,165.92,0.4,0.4,0.2
OUT_06967,DIST_W_02,SMMT,1,192.28,76.91,76.91,38.46,0.4,0.4,0.2
OUT_06968,DIST_W_03,Kiosk,0,808.44,161.69,444.64,202.11,0.2,0.55,0.25
OUT_06969,DIST_W_02,SMMT,0,160.24,32.05,88.13,40.06,0.2,0.55,0.25
OUT_06970,DIST_W_02,Hotel,1,69.35,27.74,27.74,13.87,0.4,0.4,0.2
OUT_06971,DIST_W_03,Kiosk,1,519.77,207.91,207.91,103.95,0.4,0.4,0.2
OUT_06972,DIST_W_02,Kiosk,0,212.38,42.48,116.8,53.1,0.2,0.55,0.25
OUT_06973,DIST_W_03,Eatery,0,1236.29,247.26,679.96,309.07,0.2,0.55,0.25
OUT_06974,DIST_W_02,Eatery,2,120.94,48.38,48.37,24.19,0.4,0.4,0.2
OUT_06975,DIST_W_03,Kiosk,1,88.37,35.35,35.35,17.67,0.4,0.4,0.2
OUT_06976,DIST_W_01,Bakery,5,593.11,237.24,237.25,118.62,0.4,0.4,0.2
OUT_06977,DIST_W_02,SMMT,1,271.73,108.69,108.69,54.35,0.4,0.4,0.2
OUT_06978,DIST_W_02,Hotel,0,130.82,26.16,71.96,32.7,0.2,0.55,0.25
OUT_06979,DIST_W_02,Pharmacy,0,1190.85,238.17,654.97,297.71,0.2,0.55,0.25
OUT_06980,DIST_W_03,Pharmacy,0,1284.4,256.88,706.42,321.1,0.2,0.55,0.25
OUT_06981,DIST_W_03,Grocery,4,2693.67,1077.47,1077.47,538.73,0.4,0.4,0.2
OUT_06982,DIST_W_02,Bakery,0,108.31,21.66,59.57,27.08,0.2,0.55,0.25
OUT_06983,DIST_W_03,Eatery,1,53.74,21.5,21.49,10.75,0.4,0.4,0.2
OUT_06984,DIST_W_02,Bakery,2,138.51,55.4,55.41,27.7,0.4,0.4,0.2
OUT_06985,DIST_W_03,Hotel,5,2146.75,429.35,644.02,1073.38,0.2,0.3,0.5
OUT_06986,DIST_W_01,Pharmacy,1,54.75,21.9,21.9,10.95,0.4,0.4,0.2
OUT_06987,DIST_W_01,Eatery,0,142.04,28.41,78.12,35.51,0.2,0.55,0.25
